Date,Ship_Type,Engine_Type,Speed_Over_Ground_knots,Distance_Traveled_nm,Cargo_Weight_tons,Average_Load_Percentage,Engine_Power_kW,Draft_meters,Weather_Condition,Seasonal_Impact_Score,Route_Type,Maintenance_Status,Weekly_Voyage_Count,Efficiency_nm_per_kWh,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours
2023-09-05,Container Ship,Heavy Fuel Oil (HFO),15.5677,460.2092,933.1611,46.5086,2949.0986,8.3944,Calm,0.0951,Transoceanic,Fair,5,0.7546,3744.76,10224.51,38.5366
2023-09-06,Tanker,Diesel,21.4753,1635.0091,5858.5692,72.952,2982.8928,9.9598,Rough,0.9705,Coastal,Needs Maintenance,4,0.35,7078.87,30887.03,97.3813
2023-09-07,Tanker,Heavy Fuel Oil (HFO),14.165,1164.3808,4313.3555,59.2725,831.1025,7.3202,Moderate,0.4733,Long-haul,Good,1,0.7707,4125.7,23673.78,94.798
2023-09-08,Bulk Carrier,Diesel,16.266,1762.0729,4688.2421,84.9413,1797.8927,10.6029,Moderate,0.6703,Transoceanic,Fair,7,0.7058,5953.34,27451.18,129.8947
2023-09-09,Container Ship,Steam Turbine,13.9293,844.6811,5005.8927,60.6265,3202.5359,8.8365,Calm,0.5582,Coastal,Fair,3,0.7804,5312.57,25823.62,77.8821
2023-09-10,Tanker,Diesel,20.9672,1574.2232,2154.0497,59.5657,2413.051,4.1793,Calm,0.4531,Coastal,Fair,3,0.35,5766.65,17180.96,85.7758
2023-09-11,Tanker,Diesel,11.4042,1423.6639,8108.1252,97.8085,2880.2628,5.8614,Calm,0.4001,Short-haul,Good,6,0.9182,6849.46,38845.96,155.8829
2023-09-12,Tanker,Steam Turbine,19.6623,287.2819,7799.5189,99.6822,1395.1984,8.6283,Moderate,0.9871,Transoceanic,Good,6,0.35,3999.6,35464.39,25.714
2023-09-13,Bulk Carrier,Diesel,12.7842,2160.1265,1310.9465,63.2848,3024.1646,4.1535,Calm,0.1656,Transoceanic,Fair,3,0.8449,6927.84,14799.29,191.9746
2023-09-14,Container Ship,Steam Turbine,13.8295,1874.7687,3439.6719,48.5933,2144.2042,8.9014,Calm,0.5945,Coastal,Fair,5,0.8296,5866.67,21396.97,168.5404
2023-09-15,Bulk Carrier,Heavy Fuel Oil (HFO),9.1147,668.8272,3966.1451,79.2401,3273.5268,8.3861,Moderate,0.9472,Long-haul,Good,5,0.6549,5083.05,22233.75,93.5999
2023-09-16,Tanker,Heavy Fuel Oil (HFO),17.6416,1920.1377,3446.3304,47.7115,1047.5271,4.9434,Rough,0.5991,Transoceanic,Good,2,0.35,5245.73,21727.88,121.6833
2023-09-17,Tanker,Steam Turbine,9.1005,1533.8087,6270.8718,89.4127,1279.9963,6.2007,Calm,0.4108,Coastal,Good,6,0.7784,5419.48,32100.9,200.4605
2023-09-18,Bulk Carrier,Diesel,12.182,2139.677,2765.9517,82.5325,1467.1208,10.3212,Calm,0.8616,Short-haul,Fair,5,0.9763,6222.93,21084.47,204.6875
2023-09-19,Fish Carrier,Diesel,20.1125,1129.0615,652.7183,97.4145,2850.4151,10.7533,Calm,0.1923,Short-haul,Good,5,0.35,4914.49,11859.66,67.5556
2023-09-20,Tanker,Diesel,12.7111,707.2999,4080.9315,95.8944,725.6371,10.5234,Rough,0.4255,Long-haul,Fair,7,0.8475,3295.36,24154.5,63.5541
2023-09-21,Tanker,Heavy Fuel Oil (HFO),14.6353,942.5958,1463.3057,54.7283,2685.5947,4.6994,Rough,0.3725,Transoceanic,Fair,7,0.4779,4631.89,13153.18,79.5994
2023-09-22,Bulk Carrier,Diesel,14.9235,1273.5417,1950.6719,64.7101,3306.0306,10.2809,Moderate,0.931,Transoceanic,Good,3,0.7437,5685.56,16012.0,105.1845
2023-09-23,Container Ship,Steam Turbine,9.5527,445.7102,2207.532,63.8183,1904.2344,8.875,Moderate,0.7295,Coastal,Good,7,0.7762,3348.9,15072.82,62.0038
2023-09-24,Fish Carrier,Steam Turbine,15.8049,1677.475,1428.4952,97.2513,832.0174,8.7307,Calm,0.4292,Long-haul,Good,3,0.6962,4231.63,16023.64,129.0121
2023-09-25,Container Ship,Diesel,17.981,1039.6437,5074.4082,82.5195,2438.2121,9.7092,Calm,0.0849,Long-haul,Good,4,0.6993,5202.2,26743.11,69.0825
2023-09-26,Container Ship,Heavy Fuel Oil (HFO),15.7712,896.9646,1732.8182,81.028,870.179,9.9276,Calm,0.6067,Long-haul,Fair,4,0.7796,3355.98,15490.33,77.6233
2023-09-27,Container Ship,Diesel,15.6345,1842.4614,5076.8832,61.8071,800.139,10.4458,Calm,0.7,Long-haul,Good,6,0.9178,5174.46,27505.45,144.9722
2023-09-28,Bulk Carrier,Heavy Fuel Oil (HFO),11.5615,1507.0545,3628.62,90.0697,3161.2229,8.819,Calm,0.4751,Long-haul,Good,5,0.8711,6391.18,23048.1,148.7648
2023-09-29,Fish Carrier,Diesel,14.3909,1154.9124,1802.8058,76.2344,1891.6379,8.1043,Moderate,0.5145,Coastal,Good,2,0.8511,4340.59,15899.11,97.7139
2023-09-30,Container Ship,Heavy Fuel Oil (HFO),11.5531,588.3575,7817.5529,97.9929,2689.3233,5.2252,Calm,0.1322,Transoceanic,Fair,2,0.8745,5072.58,36252.16,67.8354
2023-10-01,Container Ship,Diesel,9.5782,1456.7498,1703.8929,93.486,1288.2527,5.2068,Moderate,0.8669,Coastal,Good,1,0.9251,4350.28,16501.54,169.02
2023-10-02,Container Ship,Diesel,17.6833,910.4736,1951.8052,79.7258,2580.1245,7.9068,Calm,0.802,Coastal,Good,4,0.6971,4332.97,15596.98,64.1537
2023-10-03,Container Ship,Heavy Fuel Oil (HFO),20.8418,593.9868,4208.3701,49.6779,2128.9373,4.3316,Calm,0.4826,Coastal,Good,4,0.35,3899.36,21915.31,35.8912
2023-10-04,Fish Carrier,Steam Turbine,18.2667,2188.6288,2517.3086,89.9553,1481.0536,6.306,Moderate,0.7422,Coastal,Good,4,0.3978,6245.54,20454.72,138.7379
2023-10-05,Tanker,Heavy Fuel Oil (HFO),9.2884,127.388,1280.397,49.9663,3054.0257,10.9518,Rough,0.2248,Transoceanic,Good,3,0.6258,3348.51,11236.19,19.682
2023-10-06,Fish Carrier,Steam Turbine,15.8638,508.7594,1638.322,84.9089,2280.8848,6.8368,Moderate,0.3884,Coastal,Good,4,0.546,3450.03,14026.51,43.8763
2023-10-07,Bulk Carrier,Heavy Fuel Oil (HFO),9.0171,164.3332,5172.3304,76.3142,3211.0181,4.1636,Moderate,0.5947,Transoceanic,Fair,2,0.6256,4215.22,25899.37,26.9184
2023-10-08,Container Ship,Heavy Fuel Oil (HFO),8.0818,2081.577,3044.3839,70.3542,1639.7203,6.2005,Calm,0.9573,Coastal,Good,4,0.7948,6286.11,21632.01,299.2547
2023-10-09,Tanker,Heavy Fuel Oil (HFO),9.352,1513.246,4619.8751,77.5721,3331.9031,7.0502,Calm,0.177,Long-haul,Fair,2,0.6943,6635.78,26552.37,188.9236
2023-10-10,Fish Carrier,Steam Turbine,9.4733,1262.4594,1792.393,68.9315,2116.2333,4.0202,Moderate,0.578,Short-haul,Needs Maintenance,2,0.604,4969.16,15045.3,166.6414
2023-10-11,Bulk Carrier,Steam Turbine,17.8578,818.5594,2114.4321,60.3145,3120.6468,10.9432,Calm,0.5031,Transoceanic,Good,5,0.4064,4624.71,15807.75,59.9272
2023-10-12,Container Ship,Diesel,9.9075,981.3391,5576.8457,65.5228,2048.1169,4.4124,Moderate,0.3514,Transoceanic,Good,5,0.8791,5075.14,28132.68,123.2288
2023-10-13,Fish Carrier,Diesel,9.5289,1814.1914,682.2245,85.9127,1336.7557,9.7186,Moderate,0.7939,Transoceanic,Fair,1,0.7752,4888.4,13307.69,206.3517
2023-10-14,Bulk Carrier,Diesel,19.6197,1472.6562,6041.0808,83.452,1335.6094,8.521,Rough,0.7974,Short-haul,Needs Maintenance,5,0.35,5109.54,30949.18,91.4023
2023-10-15,Tanker,Heavy Fuel Oil (HFO),14.611,342.6909,6412.93,95.9133,3436.7318,5.4153,Calm,0.3109,Short-haul,Good,5,0.8458,5061.29,30914.57,30.4538
2023-10-16,Fish Carrier,Steam Turbine,10.5645,1083.3713,1713.7887,69.0818,2167.2502,10.1692,Moderate,0.242,Transoceanic,Good,7,0.713,4846.64,15087.66,131.0362
2023-10-17,Tanker,Diesel,15.6714,2178.4255,3958.9289,75.0939,3409.4844,6.2254,Moderate,0.2279,Transoceanic,Good,7,0.7169,7735.13,24645.32,161.7297
2023-10-18,Bulk Carrier,Heavy Fuel Oil (HFO),13.5086,1042.8698,2951.1703,76.0514,2741.7223,4.0681,Moderate,0.034,Short-haul,Fair,3,0.7609,5331.79,19479.54,98.9394
2023-10-19,Fish Carrier,Steam Turbine,9.3962,275.0028,2837.7926,99.2454,753.4705,6.2997,Calm,0.2949,Coastal,Fair,4,0.7551,2495.82,18872.28,37.8531
2023-10-20,Fish Carrier,Diesel,9.1642,471.9656,575.5946,62.2561,2922.8815,7.9612,Calm,0.8719,Short-haul,Fair,1,0.7881,3792.82,9078.63,61.3445
2023-10-21,Bulk Carrier,Diesel,18.0726,484.4948,4295.8457,59.2796,2474.4062,8.3234,Calm,0.032,Short-haul,Good,3,0.6564,4269.68,22539.25,33.3418
2023-10-22,Bulk Carrier,Heavy Fuel Oil (HFO),20.7884,1499.4968,5710.191,82.2646,1305.449,6.1284,Moderate,0.7214,Short-haul,Fair,2,0.35,5477.52,30069.26,91.1665
2023-10-23,Bulk Carrier,Diesel,15.5987,1416.4081,5866.9881,78.8455,3197.3393,10.7189,Calm,0.3592,Short-haul,Good,7,0.8533,6348.23,30628.67,111.8448
2023-10-24,Bulk Carrier,Diesel,16.0865,1452.6632,2057.7627,48.2334,2230.8589,9.0199,Calm,0.4775,Transoceanic,Good,1,0.7576,5494.0,15996.5,116.2474
2023-10-25,Container Ship,Steam Turbine,15.9839,706.8497,3940.7299,45.1528,2074.1742,6.6388,Rough,0.8481,Long-haul,Fair,2,0.492,4276.1,21494.17,51.9426
2023-10-26,Tanker,Heavy Fuel Oil (HFO),9.4808,1228.2017,6820.9966,83.6351,1118.4646,9.5249,Calm,0.3077,Transoceanic,Good,7,0.8423,5014.0,33131.77,140.5835
2023-10-27,Tanker,Steam Turbine,18.7003,1236.1291,2825.0679,94.6569,947.4815,6.7481,Calm,0.2199,Long-haul,Good,2,0.4126,4124.46,20579.36,85.265
2023-10-28,Fish Carrier,Steam Turbine,15.9183,490.7429,1635.4604,66.7383,1346.6465,9.9021,Moderate,0.4191,Transoceanic,Good,7,0.584,3083.26,13333.51,44.5944
2023-10-29,Fish Carrier,Heavy Fuel Oil (HFO),21.7662,1968.8491,2473.8204,89.0634,3057.1904,5.5795,Moderate,0.7519,Coastal,Good,1,0.35,7130.63,19954.88,114.8916
2023-10-30,Container Ship,Diesel,20.7381,1617.8577,4204.1084,72.6723,1292.0208,6.6,Calm,0.5502,Coastal,Good,1,0.35,5093.92,24529.41,100.5942
2023-10-31,Tanker,Diesel,15.2347,1588.5424,4452.8192,87.1073,2658.2198,10.0066,Moderate,0.0672,Coastal,Good,4,0.7899,6266.05,26160.69,133.311
2023-11-01,Fish Carrier,Heavy Fuel Oil (HFO),9.9334,1617.0032,628.1063,61.2,1056.8903,10.4863,Rough,0.9794,Coastal,Needs Maintenance,2,0.6395,4413.01,11992.8,195.4245
2023-11-02,Tanker,Heavy Fuel Oil (HFO),20.0436,1670.3226,4836.503,84.0797,2663.0822,8.7119,Moderate,0.7357,Long-haul,Needs Maintenance,6,0.35,6544.28,27804.34,93.27
2023-11-03,Container Ship,Diesel,19.9068,367.1034,2985.6625,87.7265,1065.7998,4.6548,Calm,0.3355,Transoceanic,Good,1,0.3925,3328.73,18696.72,25.2401
2023-11-04,Bulk Carrier,Heavy Fuel Oil (HFO),14.1596,1065.1576,3722.2024,87.2348,2614.6036,8.5623,Moderate,0.9907,Long-haul,Needs Maintenance,1,0.62,5374.12,22211.09,95.7579
2023-11-05,Bulk Carrier,Diesel,18.9922,653.7084,4654.4594,66.2905,1154.1666,7.9724,Moderate,0.8015,Long-haul,Good,2,0.4191,3751.63,24296.38,47.1228
2023-11-06,Tanker,Steam Turbine,20.7038,1067.0596,6299.9897,96.1424,935.5155,7.585,Rough,0.3937,Transoceanic,Fair,3,0.35,4565.52,31810.24,68.8435
2023-11-07,Tanker,Heavy Fuel Oil (HFO),10.6399,571.9114,3112.7496,69.9488,1062.5322,5.1826,Rough,0.1347,Short-haul,Fair,7,0.7245,3299.76,19039.32,61.4751
2023-11-08,Tanker,Steam Turbine,15.7673,773.179,5002.312,93.7456,810.0142,9.1447,Calm,0.9491,Short-haul,Needs Maintenance,5,0.6999,3658.5,26814.37,66.3272
2023-11-09,Fish Carrier,Steam Turbine,10.8142,811.5545,2832.9917,97.0979,3427.5033,5.3066,Calm,0.3656,Transoceanic,Good,1,0.7454,5158.78,20006.87,87.6861
2023-11-10,Bulk Carrier,Steam Turbine,13.1218,1503.7683,4529.4933,92.4962,2879.4137,6.7328,Calm,0.6898,Coastal,Fair,6,0.7735,6487.29,26720.84,136.2466
2023-11-11,Fish Carrier,Steam Turbine,13.0469,603.8512,2556.8258,96.2156,2365.0123,7.5195,Moderate,0.9623,Short-haul,Needs Maintenance,1,0.631,4086.2,18037.03,60.0217
2023-11-12,Fish Carrier,Heavy Fuel Oil (HFO),20.9541,2067.3776,703.3461,86.823,2368.6447,6.2617,Calm,0.94,Coastal,Good,5,0.35,6344.55,13765.6,115.0865
2023-11-13,Fish Carrier,Diesel,13.3873,2059.5629,2227.0639,77.0937,1393.8746,10.2808,Calm,0.941,Coastal,Good,7,0.9501,5759.97,18563.83,171.7772
2023-11-14,Bulk Carrier,Heavy Fuel Oil (HFO),14.4106,318.9246,6327.0116,85.1979,2087.9108,7.7158,Moderate,0.3563,Long-haul,Fair,2,0.7369,4092.72,30783.08,30.1622
2023-11-15,Fish Carrier,Heavy Fuel Oil (HFO),17.2112,1652.1612,1082.2474,59.6883,2604.7737,10.2321,Calm,0.4981,Short-haul,Fair,1,0.5906,5897.97,13722.1,116.196
2023-11-16,Bulk Carrier,Steam Turbine,19.485,567.3852,2862.6166,62.8153,1227.2408,7.2762,Moderate,0.1115,Short-haul,Fair,1,0.35,3252.28,17958.32,41.2214
2023-11-17,Bulk Carrier,Diesel,15.268,2166.5754,1724.1198,85.1219,883.9952,5.3042,Rough,0.4631,Short-haul,Good,7,0.7232,5442.25,17455.56,178.5475
2023-11-18,Bulk Carrier,Diesel,10.3027,173.6729,1877.1181,73.4954,1794.1432,10.3454,Moderate,0.0268,Coastal,Good,6,0.9343,3037.02,13688.7,27.2902
2023-11-19,Fish Carrier,Steam Turbine,10.1109,1555.7725,1624.9304,78.1864,1188.0577,6.0113,Moderate,0.8529,Long-haul,Good,6,0.7409,4729.65,15267.96,190.273
2023-11-20,Container Ship,Diesel,12.9001,172.9927,6080.5554,73.1298,1789.4519,7.4848,Calm,0.9596,Transoceanic,Good,7,0.9683,3564.19,28936.8,20.6567
2023-11-21,Container Ship,Heavy Fuel Oil (HFO),15.8159,1276.4634,6050.8496,88.6566,2464.7472,10.4613,Calm,0.762,Long-haul,Fair,5,0.7858,5772.13,31114.4,105.2934
2023-11-22,Fish Carrier,Diesel,21.7546,397.4322,502.23,78.4086,1410.5177,5.0778,Calm,0.5602,Long-haul,Needs Maintenance,6,0.35,2555.84,9482.25,27.7934
2023-11-23,Container Ship,Steam Turbine,10.5626,1965.6985,2722.0792,66.4286,3032.7252,8.448,Rough,0.7221,Transoceanic,Good,7,0.6094,6893.48,19594.72,227.5346
2023-11-24,Fish Carrier,Heavy Fuel Oil (HFO),19.5874,113.2571,1003.8918,51.7114,2272.7169,5.0395,Moderate,0.8885,Transoceanic,Good,1,0.35,2973.2,10122.8,8.8793
2023-11-25,Container Ship,Steam Turbine,13.4056,759.045,2510.4814,48.9997,1187.9837,8.3835,Moderate,0.0673,Transoceanic,Fair,1,0.7241,3677.56,16537.49,70.6229
2023-11-26,Fish Carrier,Heavy Fuel Oil (HFO),17.3874,1310.0872,1459.5089,72.3158,2953.5899,4.4214,Calm,0.8034,Coastal,Good,7,0.5392,5588.78,14914.55,88.6134
2023-11-27,Tanker,Diesel,9.0261,523.7492,4249.628,70.4517,2286.2826,7.1773,Calm,0.0363,Coastal,Good,5,0.8667,3851.35,23065.47,68.8801
2023-11-28,Container Ship,Diesel,17.1285,1517.3952,6472.1133,74.4121,2030.4321,7.8129,Moderate,0.3524,Long-haul,Good,7,0.6775,5990.36,32886.19,109.6278
2023-11-29,Container Ship,Diesel,10.6373,2103.0071,3844.5995,51.8579,827.9059,4.8474,Moderate,0.0693,Transoceanic,Good,7,0.899,5595.06,23332.82,212.6115
2023-11-30,Fish Carrier,Steam Turbine,17.9535,102.5003,1264.3652,81.596,1918.7236,6.8064,Moderate,0.5724,Short-haul,Good,5,0.3909,2695.67,12155.7,11.5879
2023-12-01,Tanker,Steam Turbine,8.4624,954.0827,1922.5532,85.6513,3430.1442,7.9553,Rough,0.6165,Short-haul,Fair,4,0.5473,5115.49,15617.99,130.9934
2023-12-02,Container Ship,Steam Turbine,8.6936,879.0196,1229.1634,74.0959,1995.4831,8.7209,Moderate,0.4266,Long-haul,Good,2,0.7679,3989.35,12698.86,126.0813
2023-12-03,Fish Carrier,Steam Turbine,14.0847,726.9279,2375.7345,85.9931,1560.6963,5.8018,Calm,0.073,Short-haul,Good,3,0.7969,3853.82,16958.41,64.8817
2023-12-04,Container Ship,Steam Turbine,14.3125,575.4714,6648.7404,82.1812,2540.6715,7.9295,Rough,0.1461,Short-haul,Good,1,0.6942,4721.32,31647.93,49.5876
2023-12-05,Fish Carrier,Diesel,21.9679,1696.5225,882.8367,86.8926,2041.0045,6.1095,Calm,0.8516,Coastal,Needs Maintenance,3,0.35,5406.91,13402.96,89.8471
2023-12-06,Tanker,Steam Turbine,8.1422,733.7196,2049.1193,84.7944,1325.649,4.3823,Calm,0.0274,Long-haul,Good,6,0.7128,3420.57,16137.5,111.8782
2023-12-07,Tanker,Heavy Fuel Oil (HFO),16.1529,1418.8093,4285.2247,89.339,3283.5541,8.2664,Moderate,0.9444,Transoceanic,Good,3,0.5505,6548.77,25608.4,109.9425
2023-12-08,Tanker,Heavy Fuel Oil (HFO),15.5886,879.0719,3964.4934,53.6664,2578.0958,4.9501,Calm,0.858,Coastal,Good,2,0.6942,5018.28,22034.34,65.4494
2023-12-09,Tanker,Steam Turbine,15.5638,158.8428,3390.5424,83.9316,1094.4312,10.0225,Moderate,0.3814,Transoceanic,Fair,5,0.6324,2682.61,19467.99,15.5922
2023-12-10,Tanker,Heavy Fuel Oil (HFO),10.6365,178.8337,4857.9765,88.5256,1726.5155,4.3285,Rough,0.162,Coastal,Good,5,0.7249,3243.44,24928.11,22.0551
2023-12-11,Container Ship,Diesel,11.2728,386.2136,4262.3442,93.2798,1343.2211,5.5362,Calm,0.2536,Long-haul,Fair,4,0.9689,3555.62,23828.12,45.3996
2023-12-12,Tanker,Heavy Fuel Oil (HFO),13.9762,1729.402,3118.4491,86.1616,1185.9702,8.4923,Rough,0.2106,Coastal,Good,1,0.7656,5109.23,21610.91,141.1293
2023-12-13,Container Ship,Diesel,21.3107,376.801,2918.0315,76.984,2775.9169,10.9958,Calm,0.7706,Short-haul,Fair,1,0.35,4075.09,18544.22,23.1499
2023-12-14,Fish Carrier,Diesel,20.3014,968.533,1867.823,97.7143,3028.7517,7.334,Rough,0.6361,Coastal,Good,4,0.35,5103.07,15719.06,57.8231
2023-12-15,Fish Carrier,Diesel,20.887,423.5809,686.5051,48.5249,1135.5451,8.1916,Calm,0.8027,Long-haul,Good,5,0.35,2467.43,9592.2,28.5246
2023-12-16,Fish Carrier,Steam Turbine,14.7965,1417.1222,408.4045,52.1495,940.6675,4.33,Moderate,0.5309,Long-haul,Needs Maintenance,5,0.5971,4035.21,10479.75,124.6993
2023-12-17,Bulk Carrier,Steam Turbine,8.6928,1831.1962,1922.4694,53.3078,989.9932,10.8014,Rough,0.6173,Coastal,Good,6,0.5886,4896.46,15753.14,241.7342
2023-12-18,Bulk Carrier,Heavy Fuel Oil (HFO),14.8912,914.4019,2190.3196,64.8394,1509.9319,5.0104,Calm,0.3757,Long-haul,Good,4,0.7888,3706.19,15522.47,74.9515
2023-12-19,Container Ship,Steam Turbine,12.0586,734.288,5627.9386,72.4503,2377.8169,10.4571,Moderate,0.0117,Long-haul,Good,4,0.8801,4942.81,27736.68,67.1889
2023-12-20,Tanker,Steam Turbine,20.2494,497.8796,5264.0719,66.8494,2477.0503,5.4644,Moderate,0.9476,Coastal,Fair,5,0.35,4237.07,25897.26,31.8488
2023-12-21,Container Ship,Diesel,9.1277,938.6717,1729.5128,65.2887,2730.3577,5.1037,Rough,0.5925,Long-haul,Good,1,0.7402,4958.06,14384.96,116.9906
2023-12-22,Container Ship,Diesel,17.3078,1321.2879,2744.2336,80.5164,1182.6093,8.357,Calm,0.2967,Short-haul,Good,7,0.8223,4415.94,19280.36,89.925
2023-12-23,Fish Carrier,Diesel,15.5363,1887.7998,2433.9273,92.0547,879.8506,8.4966,Calm,0.1768,Coastal,Good,2,0.9013,5043.09,19355.14,136.8503
2023-12-24,Fish Carrier,Steam Turbine,15.5366,1926.4334,1354.5728,45.464,2838.0126,4.7681,Moderate,0.3267,Coastal,Fair,5,0.5006,6487.28,14533.64,161.2151
2023-12-25,Bulk Carrier,Heavy Fuel Oil (HFO),15.3418,613.5591,2512.5762,67.095,3348.0484,6.7951,Calm,0.3108,Transoceanic,Good,6,0.6668,4747.27,16929.29,47.5541
2023-12-26,Container Ship,Diesel,10.5066,505.9467,3951.3742,58.9115,1307.4829,10.8081,Moderate,0.2814,Transoceanic,Fair,4,0.9579,3310.15,21389.12,63.2077
2023-12-27,Tanker,Diesel,16.3169,1387.2291,2987.3623,55.9539,2758.9964,4.1393,Moderate,0.2193,Transoceanic,Good,4,0.6078,5736.94,19242.72,98.5744
2023-12-28,Bulk Carrier,Diesel,15.5494,506.1228,2679.4051,62.9651,1202.4892,5.7099,Calm,0.5295,Long-haul,Fair,2,0.7979,3140.67,17506.45,42.6243
2023-12-29,Container Ship,Steam Turbine,13.5735,1564.7636,2865.8204,57.4926,3062.742,10.9506,Moderate,0.2068,Coastal,Good,7,0.7728,6165.73,18809.0,139.9675
2023-12-30,Container Ship,Diesel,9.1662,806.0672,5674.0985,90.4933,1826.9733,6.7835,Moderate,0.1048,Transoceanic,Needs Maintenance,4,0.7195,4450.49,29140.93,102.0858
2023-12-31,Container Ship,Diesel,15.5679,1167.0138,3559.688,85.0578,877.2419,7.3381,Rough,0.7082,Long-haul,Good,7,0.8046,3845.66,22391.54,95.9516
2024-01-01,Tanker,Heavy Fuel Oil (HFO),16.8081,877.4915,2778.0921,50.5248,2531.7297,5.8648,Calm,0.7703,Coastal,Good,5,0.6242,4801.33,17973.68,67.5048
2024-01-02,Fish Carrier,Steam Turbine,12.1847,1487.5564,1586.6895,53.2871,1794.2099,6.5805,Calm,0.9533,Long-haul,Good,4,0.7491,4848.24,14415.12,147.8056
2024-01-03,Bulk Carrier,Diesel,15.1012,1287.5592,5311.3497,68.9335,2482.0934,9.348,Calm,0.7382,Long-haul,Good,2,0.8173,5705.04,28079.55,102.8787
2024-01-04,Tanker,Steam Turbine,14.1302,1399.3454,3632.244,61.8846,2603.2039,5.7844,Rough,0.3519,Short-haul,Good,5,0.6465,5731.07,22631.34,124.5366
2024-01-05,Container Ship,Steam Turbine,14.4686,706.848,6607.9545,76.9839,2963.5963,4.7477,Moderate,0.3808,Short-haul,Good,7,0.7494,5305.18,31244.92,56.1895
2024-01-06,Tanker,Diesel,20.4268,165.938,3469.8313,75.4082,3224.8491,4.1265,Calm,0.5444,Long-haul,Good,3,0.35,3655.63,19517.64,12.9143
2024-01-07,Bulk Carrier,Steam Turbine,19.263,792.748,3157.5234,85.5291,1433.3522,9.9823,Rough,0.9948,Long-haul,Fair,5,0.35,4190.37,20483.95,48.055
2024-01-08,Bulk Carrier,Diesel,18.0829,1695.5218,3460.8972,80.4777,748.4047,10.7777,Calm,0.3574,Coastal,Fair,3,0.6188,4541.66,22258.1,103.8394
2024-01-09,Fish Carrier,Heavy Fuel Oil (HFO),14.7179,1614.1281,1392.5168,80.3506,797.7745,4.791,Calm,0.7501,Coastal,Good,4,0.7866,4506.9,14884.08,119.8269
2024-01-10,Fish Carrier,Diesel,11.8396,820.1826,844.5561,54.0659,3331.9958,6.6448,Moderate,0.7874,Coastal,Good,2,0.8459,4619.9,10617.88,81.8177
2024-01-11,Tanker,Diesel,10.5793,1895.7276,6495.147,80.6134,1525.7066,9.5519,Calm,0.2586,Transoceanic,Fair,3,0.8763,6314.42,33281.56,213.6551
2024-01-12,Tanker,Heavy Fuel Oil (HFO),12.3756,1127.1077,2155.1322,50.5895,2664.247,10.033,Calm,0.5959,Long-haul,Good,1,0.8682,4884.09,15233.32,113.4932
2024-01-13,Bulk Carrier,Steam Turbine,16.9613,1429.9454,3504.7289,75.0068,1389.8662,6.4255,Moderate,0.321,Long-haul,Needs Maintenance,6,0.4367,5015.15,22242.2,97.5842
2024-01-14,Container Ship,Steam Turbine,21.685,788.1526,1063.6515,47.8724,3084.7025,4.3301,Rough,0.3085,Coastal,Good,1,0.35,4543.05,11532.48,44.7653
2024-01-15,Fish Carrier,Steam Turbine,20.2338,1636.7803,1340.2057,51.5495,2325.6267,8.9163,Calm,0.98,Long-haul,Good,4,0.35,5700.59,13767.44,102.7388
2024-01-16,Bulk Carrier,Diesel,20.2339,244.1601,1676.2168,55.0221,3321.7494,7.5909,Calm,0.506,Long-haul,Good,2,0.35,3736.4,12880.31,19.971
2024-01-17,Tanker,Diesel,17.5798,758.268,4199.2661,56.6989,1616.8253,5.585,Calm,0.8122,Transoceanic,Good,7,0.5753,4085.43,22241.96,52.8038
2024-01-18,Fish Carrier,Heavy Fuel Oil (HFO),14.7087,1658.8442,1542.8123,99.2815,1328.5549,9.6954,Rough,0.1366,Transoceanic,Good,5,0.69,4751.85,16129.96,138.734
2024-01-19,Fish Carrier,Diesel,9.5703,1217.7586,1149.1623,57.8674,3307.1464,8.9621,Moderate,0.1637,Coastal,Fair,6,0.7558,5637.31,12637.86,154.2355
2024-01-20,Tanker,Heavy Fuel Oil (HFO),21.1483,1862.6823,2957.0403,95.0961,1738.6187,9.4259,Moderate,0.4903,Short-haul,Fair,6,0.35,5423.08,21440.6,109.0789
2024-01-21,Bulk Carrier,Steam Turbine,18.4327,1071.7976,2522.4525,49.0688,1085.4452,7.7017,Calm,0.1875,Long-haul,Good,5,0.4578,3835.59,16788.71,64.0932
2024-01-22,Fish Carrier,Heavy Fuel Oil (HFO),19.1273,532.8324,1368.9939,73.7854,932.4005,9.0828,Rough,0.6382,Coastal,Fair,2,0.35,2609.31,12982.04,36.243
2024-01-23,Bulk Carrier,Steam Turbine,9.117,2085.046,3068.3586,78.9457,3267.3757,10.7625,Calm,0.7201,Transoceanic,Fair,6,0.6981,7256.37,21638.97,265.9636
2024-01-24,Tanker,Heavy Fuel Oil (HFO),13.2314,1418.8087,1807.8956,84.7052,3391.3175,4.0832,Moderate,0.8361,Long-haul,Fair,3,0.6958,6344.54,16408.2,122.8177
2024-01-25,Bulk Carrier,Steam Turbine,21.4194,1218.5403,4417.8993,62.3332,1039.5352,9.0645,Calm,0.0423,Coastal,Good,1,0.35,4338.53,24183.98,68.4279
2024-01-26,Fish Carrier,Heavy Fuel Oil (HFO),18.0049,533.8266,1643.2941,72.2904,1761.521,6.8144,Calm,0.915,Long-haul,Good,1,0.4777,3325.17,13444.04,36.5105
